baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
DHX16.4	2580.50465217804	0.158876930319686	0.068667962731139	2.31369803326988	0.0206842918590036	0.0365397392750797
HLA-DPA1.5	20789.89421215	-0.0221742931676382	0.233173090552685	-0.0950979940055646	0.92423699140806	0.943721457644089
USP17L10	0.0592929489863073	-0.536459402408307	3.26725772090126	-0.164192557867864	0.869579559561552	0.908019653539237
LTA.5	78.4827594354703	-0.207582055885242	0.243818595430926	-0.851379098129738	0.39455879883684	0.479233751798071
SLC44A4.4	16913.8018825723	-0.303742849018703	0.249910316180942	-1.21540740558619	0.224210744922149	0.296384564013097
ABHD16A.4	127.129454961286	-0.122905635501614	0.106728570831072	-1.1515720162331	0.249496986127734	0.324744522843572
RPS18.4	56710.4989477494	-0.391008514357769	0.121193884459716	-3.22630565148474	0.00125399363237046	0.00291951374025717
LSM2.4	2165.60097548339	0.0886002829429862	0.105349731096776	0.841011002311877	0.400341770766672	0.485126442682529
HLA-DQA2.6	1259.67795283795	0.572829615949451	0.334671427813213	1.71161792834361	0.0869671021623329	0.130249368745578
HLA-DQA2.7	1259.67795283795	0.572829615949451	0.334671427813213	1.71161792834361	0.0869671021623329	0.130249368745578
C2.4	1477.60602975952	1.28268537809522	0.203529532637924	6.30220765247418	2.93435666649179e-10	2.09146369346681e-09
HSPA1B.3	4215.60369340285	0.410038411439724	0.174125792230391	2.35484017725065	0.0185306738257916	0.0331188490857008
HLA-DOA.3	1916.50094556384	0.721193184847397	0.258283169377532	2.79225776339004	0.00523416418202591	0.0106977739225671
TNXB.4	4236.25832497409	-2.04492278811018	0.296172800291742	-6.90449219542054	5.03833271085261e-12	4.70229705889627e-11
DAXX.4	2852.53130234692	0.198322378492939	0.0725819050346121	2.73239422964119	0.0062875856285513	0.0125407302325074
PPT2.6	491.37139623859	-0.109861625834595	0.108186813588011	-1.01548074290237	0.309876721508589	0.389631249549221
C6orf15.5	40.7963682748376	5.1231246126617	0.659877641673955	7.76374935156999	8.24547744843847e-15	1.15609931342059e-13
PSMB8.5	7372.1853285925	0.0780284722731374	0.147220567106188	0.530010675864715	0.596104528855306	0.676582125501021
USP17L29	0	NA	NA	NA	NA	NA
TRIM26.5	4136.33854323148	-0.081647639734567	0.0778313598183155	-1.04903267686907	0.294163079242156	0.372748539884703
DIRC3	26.43794409777	-1.46043254701448	0.255454382420797	-5.71699938429238	1.08421509736447e-08	6.11363326884628e-08
OR2J2.5	0.495774439215181	0.15443079373933	0.817043670775101	0.189011676196974	0.850083665458695	0.893736723558908
PPP1R10.4	5386.13658018655	-0.0439221906547709	0.0774330270379086	-0.567228123902067	0.570559202808752	0.653037531048834
TSPAN19	2.65703266309841	-0.365163188285925	0.547956852158419	-0.666408653979846	0.505149932546457	0.590143896875792
HLA-DQA2.8	1259.67795283795	0.572829615949451	0.334671427813213	1.71161792834361	0.0869671021623329	0.130249368745578
HLA-DQA2.9	1259.67795283795	0.572829615949451	0.334671427813213	1.71161792834361	0.0869671021623329	0.130249368745578
AKAIN1	3.1658434034962	-0.971048975674945	0.441871897727124	-2.19758029571415	0.027979028665204	0.0476370736817706
PRRC2A.6	25033.4755550378	0.255647533858116	0.0913725669855426	2.79785872600652	0.00514426075924283	0.010534191048415
HLA-A.6	56133.7364786693	0.04315103587614	0.152876424776711	0.282260891037749	0.777743471232492	0.835913734885173
CYP21A2.2	11.1176245463522	0.605462057608734	0.303581329404872	1.99439820227303	0.0461085548309227	0.0744275515805823
OR5K2	1.53436566211972	-1.380687364937	0.38771757245739	-3.5610647105471	0.000369354033145548	0.000958928391950157
PRH1	36.3586532570288	0.511912838545942	0.167283734699597	3.060147117502	0.00221228292182407	0.00491838516529216
PSG1	3.65732714776744	1.37124468411635	0.633287316016926	2.16528051239179	0.0303662098225946	0.0513087549099292
TAPBP.3	27309.9596061674	0.383771413567856	0.101952677051424	3.764211246501	0.000167075602779378	0.000461364596114165
HLA-DQB1.5	9153.66702362669	-0.0118667677426088	0.239601825001514	-0.049527034038801	0.960499293583397	0.971049233745851
UBD.6	6.61957720448833	1.91715380222939	0.399580004509199	4.79792226986988	1.60319967027075e-06	6.42543651632162e-06
APOM.5	173.252787230949	-0.328234612844681	0.190017857215666	-1.72738824473818	0.0840979603787875	0.126555873567909
MCCD1.6	1.73712368862208	1.02861861695059	0.614387413840244	1.67421824369933	0.0940877152880263	0.139243819548168
PBX2.4	3879.98525945847	-0.264948716594159	0.105133516063332	-2.52011657666384	0.0117315973120375	0.0219693527143075
ZBED9	61.9125973106055	0.387671868133166	0.387844865271846	0.999553952742012	0.317526416761332	0.39807779624972
EHMT2.4	3946.14570083016	0.506288173468958	0.0960933546983365	5.26871160922976	1.37384605655891e-07	6.50882978590613e-07
HLA-DQA1.4	9266.81317480707	0.287884628917848	0.246896902562611	1.16601150492296	0.243609793933874	0.318450380121386
TMEM253	41.2809805281357	-2.89584446208332	0.289136425142636	-10.0154951443933	1.30307758432285e-23	5.98406854529679e-22
ZFP57.6	74.5140679012779	1.41908483362905	0.490658964576669	2.89220198973316	0.00382551912459995	0.00806258738518627
TMA7	1094.52485415755	-0.23913616781465	0.141164461725952	-1.69402528717812	0.0902604779989518	0.134408803848648
MCTS1	2832.2688904393	0.129220110572047	0.0907238212078793	1.42432394107342	0.154352720198413	0.21446762172544
DYTN	2.48633296046394	1.1972768041488	0.661153751772658	1.81089013098498	0.0701578605651254	0.107889309700971
HLA-B.4	78949.6580899058	0.0286810745039041	0.159247350159793	0.180103935639272	0.857070972940342	0.898958374977556
PSORS1C2.4	26.4364619146841	-0.219092165187086	0.319691134870446	-0.685324493830187	0.493139178795486	0.5788530136323
GNL1.6	2851.27229212382	-0.165843762848707	0.0823605434770844	-2.01363123465608	0.0440482645748983	0.0714366705956086
ABCF1.4	6257.31793364331	0.377364993944666	0.0786092234721245	4.80051802163499	1.58255732504628e-06	6.35582642825623e-06
OR2J3.5	0.644588679214332	0.74968750806481	0.596137745731298	1.25757429961954	0.208545752792464	0.279062915473761
SLC44A4.5	16913.8018825723	-0.303742849018703	0.249910316180942	-1.21540740558619	0.224210744922149	0.296384564013097
MTRNR2L4	10.3874324107303	0.27516211789703	0.210754270323311	1.30560637027622	0.191686452898728	0.259051485045214
ASCL5	32.4046202985931	1.80616834268716	0.311187406784388	5.80411772234279	6.47058050442138e-09	3.80326936667806e-08
TMEM114	5.20320571243298	-0.521314270182216	0.464985689166946	-1.12114046158321	0.26222807809009	0.339083104004832
KRTAP25-1	0.12614131777286	-0.333353330434122	1.75279858942178	-0.190183477123911	0.849165358171782	0.8932110269642
USP17L24	0	NA	NA	NA	NA	NA
OR52I1	2.54461698868142	0.522281467809089	0.36325620275414	1.4377771497066	0.150497294780924	0.210129412367716
FLOT1.6	8057.09547770957	-0.0490001935664756	0.0951156640233129	-0.515164290441852	0.606438220210591	0.686122801439915
OR11A1.5	3.22223652985876	2.13093930070644	0.707799934077328	3.0106520191815	0.00260687418182491	0.00570477467500401
GPANK1.4	822.75190477902	-0.502571464682971	0.0931893704764464	-5.39301276651499	6.92860278225108e-08	3.44718974399323e-07
TAP2.6	2573.73289052513	0.786249190818322	0.141103553651649	5.57214308549155	2.51624620634696e-08	1.33396031505296e-07
NOTCH4.3	1519.49934655268	0.663327851026362	0.135756617146028	4.88615483334302	1.0282434675353e-06	4.26848969785163e-06
HSD17B8.5	634.972933556047	-0.795023426581165	0.138061707702134	-5.75846438388559	8.48825714603175e-09	4.8922602725064e-08
TAP1.7	11593.2150141452	0.719100908171554	0.181669679387911	3.95828797955927	7.54889084347039e-05	0.000222650573303131
OR5K1	1.26146603620608	0.0852927010750917	0.689288867963392	0.123740140076688	0.901521028692373	0.931759355631235
OR10C1.6	0.624512209378563	1.03721762443075	0.835263745236237	1.2417845624766	0.214316060010349	0.28517604346093
USP17L13	0.00259573988228072	-0.641527544337227	5.31859924463374	-0.120619643411656	0.903992309251717	0.933054261688324
CYP21A2.3	11.1176245463522	0.605462057608734	0.303581329404872	1.99439820227303	0.0461085548309227	0.0744275515805823
TUBB.5	34263.1286377655	0.531523584081805	0.080881964238227	6.57159589394087	4.97788108561877e-11	4.01123293216238e-10
PRAMEF6	0.521804670123341	0.556372679913056	0.989442546404992	0.562309233552329	0.57390534834407	0.656410005813565
COL11A2.5	198.461679719716	0.992394343460089	0.327697823808625	3.02838246505917	0.00245866697644046	0.00540871274491704
GABBR1.3	1013.5969167568	-0.69613829525698	0.200027259406118	-3.48021713302385	0.000501007561982247	0.00126774682765362
TUBB.6	34263.1286377655	0.531523584081805	0.080881964238227	6.57159589394087	4.97788108561877e-11	4.01123293216238e-10
SKIV2L.5	2865.493813634	0.0690153933853415	0.0839561894891833	0.822040564314002	0.411053810620865	0.496332658863328
HLA-DQB2.7	757.712203996561	0.157876613949238	0.288551264080242	0.547135409205259	0.584285707105911	0.665537792155525
GABBR1.4	1013.5969167568	-0.69613829525698	0.200027259406118	-3.48021713302385	0.000501007561982247	0.00126774682765362
MOG.3	9.46787752045983	0.819656132965939	0.466825679328563	1.75580772279891	0.0791212452866456	0.119911644560045
GOLGA8N	37.1844108261839	-0.986710402781394	0.198453557659896	-4.97199654375755	6.62668870039151e-07	2.83579780577476e-06
GOLGA8N.1	37.1844108261839	-0.986710402781394	0.198453557659896	-4.97199654375755	6.62668870039151e-07	2.83579780577476e-06
HSPA1B.4	4215.60369340285	0.410038411439724	0.174125792230391	2.35484017725065	0.0185306738257916	0.0331188490857008
TNF.7	105.943431955933	-0.0024623605117153	0.242756350188036	-0.0101433412959454	0.991906923364481	0.993581970237599
PET117	83.0840433023802	0.320775570677917	0.177280082993735	1.80942813913988	0.0703845148461294	0.108198900728835
TRIM39.12	420.337544135729	-0.112426512802055	0.0802104213957927	-1.40164470957327	0.161021368894515	0.222351934258503
TRIM39.13	420.337544135729	-0.112426512802055	0.0802104213957927	-1.40164470957327	0.161021368894515	0.222351934258503
LYRM9	146.058430914066	-0.705428200513658	0.136198462742256	-5.17941382237642	2.22584208477263e-07	1.02216412641365e-06
OR2J2.6	0.495774439215181	0.15443079373933	0.817043670775101	0.189011676196974	0.850083665458695	0.893736723558908
HLA-DOA.4	1916.50094556384	0.721193184847397	0.258283169377532	2.79225776339004	0.00523416418202591	0.0106977739225671
CSNK2B.6	949.93138584999	0.351548906491301	0.127828849084251	2.75015310714092	0.00595674247754298	0.0119740448899042
HLA-DOA.5	1916.50094556384	0.721193184847397	0.258283169377532	2.79225776339004	0.00523416418202591	0.0106977739225671
OR2H1.6	2.67371030530829	1.46287513931252	0.602483424063481	2.42807533101256	0.0151791900774699	0.02774428014331
PHGR1	8747.71772335593	-2.98803070208995	0.424769590865287	-7.03447413926951	2.00013892959522e-12	1.97553037477226e-11
OR5V1.2	1.46711913455702	2.20860446120732	0.709042158532812	3.11491275184184	0.00183999325890949	0.0041573607079413
DHX16.5	2580.50465217804	0.158876930319686	0.068667962731139	2.31369803326988	0.0206842918590036	0.0365397392750797
MICA.3	1019.54198259988	0.0140958073304111	0.123385939908677	0.114241601116335	0.909046274840517	0.934538379157833
OR2B3.5	1.39607958282286	0.956605560541369	0.822180326066654	1.16349848106657	0.244627314037559	0.319349833576152
DDAH2.6	3701.06371725752	0.266865608583711	0.142681573799674	1.87035789890005	0.0614341342760802	0.0958334796794081
HLA-G.3	175.134805305205	-0.353492547803853	0.283821361951706	-1.2454754827933	0.212957022173726	0.283738956229972
USP17L11	0	NA	NA	NA	NA	NA
MAS1L.5	3.25569452648172	-1.51610795367742	0.45613379901083	-3.32382287163383	0.000887925728377495	0.00212994450727623
GTF2H4.3	7.51233262087514	0.594874243011994	0.229585046384198	2.5910844472706	0.00956740109943417	0.0182902670615324
CYP21A2.4	11.1176245463522	0.605462057608734	0.303581329404872	1.99439820227303	0.0461085548309227	0.0744275515805823
C6orf136.3	1338.2935661756	-0.118022329349315	0.109592070103178	-1.07692398946566	0.281514224797937	0.359235972053014
OR2B3.6	1.39607958282286	0.956605560541369	0.822180326066654	1.16349848106657	0.244627314037559	0.319349833576152
HLA-DQA2.10	1259.67795283795	0.572829615949451	0.334671427813213	1.71161792834361	0.0869671021623329	0.130249368745578
HLA-DQA2.11	1259.67795283795	0.572829615949451	0.334671427813213	1.71161792834361	0.0869671021623329	0.130249368745578
RNF224	39.2743528605804	-0.510752784090748	0.331792639452299	-1.53937346209327	0.123713148909402	0.177466786363789
HLA-DQB1.6	9153.66702362669	-0.0118667677426088	0.239601825001514	-0.049527034038801	0.960499293583397	0.971049233745851
GPANK1.5	822.75190477902	-0.502571464682971	0.0931893704764464	-5.39301276651499	6.92860278225108e-08	3.44718974399323e-07
NPIPB7	4.08320485876037	0.327618776268035	0.328985230760374	0.995846456422433	0.319324754209083	0.400167887404974
NPIPB7.1	4.08320485876037	0.327618776268035	0.328985230760374	0.995846456422433	0.319324754209083	0.400167887404974
GPX1	11155.7200009864	-0.169953050255833	0.126788189997244	-1.34044858799173	0.180099548266412	0.245223857277368
PPP1R11.3	5717.77703279224	-0.412994561306534	0.0869311439201116	-4.75082395885725	2.02589447000272e-06	7.99057083716994e-06
TNXB.5	4236.25832497409	-2.04492278811018	0.296172800291742	-6.90449219542054	5.03833271085261e-12	4.70229705889627e-11
MSH5.4	242.814609357272	1.81839655393536	0.186679720780499	9.74072891438197	2.02099441366032e-22	8.03655767398556e-21
BAG6.5	15748.7957566845	0.0655520971854632	0.0799262791936768	0.82015699775812	0.412126612794257	0.497290596689189
OR5H15	0.235125096481557	-0.284333748728367	2.41161793199214	-0.117901656376178	0.906145580805364	0.933556845299259
DHX16.6	2580.50465217804	0.158876930319686	0.068667962731139	2.31369803326988	0.0206842918590036	0.0365397392750797
BTBD18	36.0515994813475	0.0975494977492284	0.202629659863862	0.481417665186664	0.630219684094684	0.708972243923606
PSORS1C1.3	294.236514105613	0.5704319878875	0.229700989642154	2.48336756744567	0.0130146717281439	0.0241057593965465
KIFC1.1	1842.293560266	1.36775639949891	0.160463203305343	8.52380091712506	1.54400925157586e-17	3.24196396835308e-16
OR12D2.3	0.943740514052924	1.34381168487287	0.800933433279067	1.6778069550315	0.0933847911613074	0.138443406724421
GPSM3.2	1336.75746280917	-0.621688639328226	0.175724818289936	-3.53785336287829	0.00040339401720282	0.00103962531791825
TMEM238	3003.39114790164	-0.264338117140449	0.18808177685117	-1.40544247064202	0.159889745056218	0.221132488078398
DHX16.7	2580.50465217804	0.158876930319686	0.068667962731139	2.31369803326988	0.0206842918590036	0.0365397392750797
PRR3.6	813.201411148338	0.409840849077525	0.0954004080426742	4.29600729688909	1.73901860535502e-05	5.82967084752766e-05
LINC01556.2	12.1869525903275	1.4536018733705	0.364581851512313	3.98703848625721	6.69031762564665e-05	0.000199476462689275
TRIM31.7	3501.78993324149	1.18095226812747	0.260165640438743	4.53923226040115	5.6459419553572e-06	2.06338258625189e-05
TRIM15.4	1243.46078748063	0.0741890573060282	0.25001711150561	0.296735918830753	0.766668132186598	0.828346048103249
TWIST2	291.550642422305	-0.93768751099574	0.256646016792812	-3.65362191361313	0.000258566931315877	0.000690784217605309
OR2J3.6	0.644588679214332	0.74968750806481	0.596137745731298	1.25757429961954	0.208545752792464	0.279062915473761
OR2J3.7	0.644588679214332	0.74968750806481	0.596137745731298	1.25757429961954	0.208545752792464	0.279062915473761
C6orf136.4	1338.2935661756	-0.118022329349315	0.109592070103178	-1.07692398946566	0.281514224797937	0.359235972053014
PIRT	35.3861933606226	-2.64857335348381	0.399796699274088	-6.62480045056108	3.47717586058585e-11	2.87462691935541e-10
OR2B3.7	1.39607958282286	0.956605560541369	0.822180326066654	1.16349848106657	0.244627314037559	0.319349833576152
PRR23C	1.59771749981135	1.83166719149526	0.658521591399745	2.78148388058452	0.00541110177890801	0.0110087853240401
PSORS1C1.4	294.236514105613	0.5704319878875	0.229700989642154	2.48336756744567	0.0130146717281439	0.0241057593965465
ZNRD1ASP.3	277.970073330494	0.650942604447048	0.131261008289806	4.95914676359836	7.08034634512252e-07	3.01242709411728e-06
NELFE.10	3706.79091081531	-0.109546383063234	0.0992411106301633	-1.10384076082618	0.269662219803654	0.346326279045361
NELFE.11	3706.79091081531	-0.109546383063234	0.0992411106301633	-1.10384076082618	0.269662219803654	0.346326279045361
TRIM49D2	0.0393401169604055	-0.536455215485275	2.66051595459437	-0.201635782171833	0.840201469604008	0.886032250510092
TSPY4	0.031431426126647	-0.571494189817445	5.18403437812761	-0.110241203690447	0.912218085578105	0.935070224281435
MRPS18B.6	4175.52944545772	0.0639717286560979	0.0952797754024308	0.671409314158247	0.501959812983857	0.587462997175122
IFNA13	0.571786941105352	0.443884563290759	1.13784438642317	0.390110078836102	0.696455150289138	0.769538615299299
ZNF311.4	56.4837851627359	-0.439752518500362	0.244610340259322	-1.79776749435106	0.072213860519873	0.110612924291038
HLA-C.5	69635.3420908649	-0.224053228055716	0.152665767503208	-1.46760620746892	0.142211220878638	0.19993274149993
TCF19.5	1808.67056162468	0.509377084783263	0.127419590658784	3.99763554528534	6.39783563360519e-05	0.00019148521382688
HLA-E.5	47913.3131741969	-0.183775418210574	0.114446295160856	-1.60577865759896	0.108322551559909	0.157827494951575
POU5F1.4	243.170082393081	1.24590628137696	0.234661965355739	5.30936608959281	1.10007173718769e-07	5.28783023192759e-07
POTEB	0.067424825081919	-0.647725788891887	1.81489218074205	-0.3568949140698	0.721170477262213	0.791238471533541
POTEB.1	0.067424825081919	-0.647725788891887	1.81489218074205	-0.3568949140698	0.721170477262213	0.791238471533541
RPS28	19699.3947930831	-0.42657659574064	0.13842430397949	-3.08165967591822	0.00205850038256175	0.00460140449798216
TRIM40.5	176.469573724946	-2.48744908660398	0.344306557044817	-7.22451848711147	5.02880452981543e-13	5.40710432677134e-12
CTXN2	1.03164511342725	-1.86629651083242	0.828516586535154	-2.25257591841009	0.0242859009277363	0.0421798396430159
TRIM27.3	4171.39740671774	0.308961079620496	0.0692247482539252	4.46315930954617	8.07599621054759e-06	2.8771241755094e-05
UQCRHL	492.127960793269	-0.713747330862434	0.143375800444774	-4.97815760154977	6.41923785824474e-07	2.7547509088617e-06
PPP1R18.6	4020.94864541753	-0.110319600360588	0.133070608932103	-0.829030551869474	0.407087119421934	0.492183124682141
MDC1.6	2530.77543298676	0.516875391288318	0.0993085936986322	5.20473981191255	1.94268602618097e-07	9.01436710192707e-07
VARS2.4	26.8715316799636	0.880368930686837	0.190826682480611	4.61344775920573	3.96043840298205e-06	1.49155558478446e-05
TRIM26.6	4136.33854323148	-0.081647639734567	0.0778313598183155	-1.04903267686907	0.294163079242156	0.372748539884703
PPP1R11.4	5717.77703279224	-0.412994561306534	0.0869311439201116	-4.75082395885725	2.02589447000272e-06	7.99057083716994e-06
PAGE2	11.134338204272	4.32432306847504	0.981377793348497	4.40637957959115	1.05112700585188e-05	3.66820821751285e-05
PAGE2.1	11.134338204272	4.32432306847504	0.981377793348497	4.40637957959115	1.05112700585188e-05	3.66820821751285e-05
DDR1.12	19882.3943353961	0.378870972214376	0.146352690128864	2.58875304499547	0.00963241464129851	0.0183635909517265
DDR1.13	19882.3943353961	0.378870972214376	0.146352690128864	2.58875304499547	0.00963241464129851	0.0183635909517265
MOG.4	9.46787752045983	0.819656132965939	0.466825679328563	1.75580772279891	0.0791212452866456	0.119911644560045
OR14J1.3	3.08343571056123	1.98136406540347	0.593789576930038	3.3368117972824	0.00084745312811732	0.00204341848439671
OR2W1.7	0.315112625403908	-0.100138520006326	1.05520419402802	-0.0948996607226019	0.924394526008589	0.943721457644089
CCHCR1.5	1324.82049745441	0.221916626297734	0.121233792940021	1.83048489134976	0.0671774639743995	0.103799389704003
TRIM26.7	4136.33854323148	-0.081647639734567	0.0778313598183155	-1.04903267686907	0.294163079242156	0.372748539884703
MUC21.5	6672.73414159517	-5.16860010285337	0.803261075559469	-6.4345208053975	1.23863472291716e-10	9.40270382978066e-10
HLA-DMB.1	2401.32789088049	0.0588927923124731	0.206612889153921	0.285039295242609	0.775614036842667	0.834871542767786
C16orf82	1.84458727729493	0.92319753621775	0.667530417641092	1.38300444716831	0.166663502292025	0.229107210039607
OR14J1.4	3.08343571056123	1.98136406540347	0.593789576930038	3.3368117972824	0.00084745312811732	0.00204341848439671
ZBTB12.2	301.392069434923	0.655656956411744	0.152184051994842	4.30831580456253	1.64502391159376e-05	5.54679308513707e-05
MICB.6	678.401347600774	1.28634844378095	0.185411198121293	6.9378142033225	3.98212947582728e-12	3.77762740234632e-11
TMEM229A	58.8807424520684	-1.29238558419922	0.436233442783358	-2.96260088624394	0.00305051824480014	0.00656396277705182
GPSM3.3	1336.75746280917	-0.621688639328226	0.175724818289936	-3.53785336287829	0.00040339401720282	0.00103962531791825
HSPA1L.3	124.75565735058	-0.284937921237117	0.125322460695505	-2.27363809851634	0.022987754810342	0.0401505411598269
PRR20E	0.00982125535495669	-0.700663388726485	5.31859924463374	-0.131738331184367	0.895191265824625	0.927191846069702
PRR20E.1	0.00982125535495669	-0.700663388726485	5.31859924463374	-0.131738331184367	0.895191265824625	0.927191846069702
ZNF879	132.914342680911	-0.705968956446338	0.196072555636297	-3.60054957286256	0.000317545275846234	0.000835287240751477
NEU1.6	3221.82171777641	0.573667115442563	0.206526754082473	2.77768910856692	0.00547469721805758	0.0111212599309743
OR11A1.6	3.22223652985876	2.13093930070644	0.707799934077328	3.0106520191815	0.00260687418182491	0.00570477467500401
GTF2H4.4	7.51233262087514	0.594874243011994	0.229585046384198	2.5910844472706	0.00956740109943417	0.0182902670615324
CCDC188	21.1816311471221	0.363049256058983	0.219208757352543	1.65618043933851	0.0976852832664514	0.144039664590817
RBMY1A1	0.0134645689219462	-0.613514840870722	5.31859924463374	-0.115352710864564	0.908165559934266	0.934344910035721
VWA7.4	639.553751433733	0.0787370669066307	0.188336125145901	0.4180667242975	0.675898333250953	0.75192149040067
KBTBD13	2.70363601014409	0.162617592602222	0.399994784621001	0.406549282277028	0.684339053975045	0.759076372593584
LY6G6D.3	0.781728662491066	1.35515273419933	0.890106819411586	1.52246079307107	0.127893662147595	0.182142274343053
ZNF736	571.094752043428	0.44202919004433	0.224784286641753	1.96645947387243	0.0492455592213851	0.0788120866082183
PINLYP	141.848914078576	-1.03090096909936	0.187543974183298	-5.4968493314096	3.86636767569398e-08	1.99618992617914e-07
CLDN34	2.27506264178428	-0.167424124521783	0.398251644039536	-0.420397823907444	0.67419485753479	0.750534719413925
HSPA1A.2	4396.29450832243	-0.0606782535535333	0.232282547435905	-0.261226055178668	0.793918186371635	0.848642386333278
HLA-F.4	4851.28041531848	0.170844856149103	0.174302865089002	0.98016091738863	0.327006693041141	0.408237411470361
TRIM27.4	4171.39740671774	0.308961079620496	0.0692247482539252	4.46315930954617	8.07599621054759e-06	2.8771241755094e-05
BRD2.3	12122.1375144254	-0.0127644100309627	0.0688567752801262	-0.185376238998036	0.85293394394971	0.895895299513139
GPSM3.4	1336.75746280917	-0.621688639328226	0.175724818289936	-3.53785336287829	0.00040339401720282	0.00103962531791825
C5orf58	42.9946607430605	2.02609522961336	0.30207954117767	6.7071580608026	1.98451274456462e-11	1.71567956062482e-10
LST1.6	602.737208571079	-0.198497845544848	0.183617253796437	-1.08104135880884	0.279678716566924	0.35727801588718
NFKBIL1.3	652.466710398702	-0.330068619968266	0.103672321703683	-3.18376799655044	0.00145371475243676	0.00334402938958684
ATF6B.3	5935.57381050073	0.0127627154100111	0.084802394307717	0.150499470141136	0.880370568743001	0.91615171174162
FAM133B	1105.75070522268	0.581544264133972	0.154389866581327	3.76672560842999	0.000165402616494716	0.000457336200003647
ATAT1.5	1058.54070647319	0.82816342899691	0.110608946807902	7.48730959743436	7.02997402148313e-14	8.52771602459751e-13
OR10G8	0.305978430653356	-0.288366482751804	1.15655927435464	-0.249331347857387	0.803104484746997	0.856361388559242
MCIDAS	117.249113946283	1.12990439572251	0.242412900504147	4.66107370264803	3.14564044978266e-06	1.20466295130307e-05
PSORS1C2.5	26.4364619146841	-0.219092165187086	0.319691134870446	-0.685324493830187	0.493139178795486	0.5788530136323
JRK	1446.61815937937	0.443734838248041	0.110401420875456	4.01928557376646	5.83748814601812e-05	0.000176388456021043
MOG.5	9.46787752045983	0.819656132965939	0.466825679328563	1.75580772279891	0.0791212452866456	0.119911644560045
BAG6.6	15748.7957566845	0.0655520971854632	0.0799262791936768	0.82015699775812	0.412126612794257	0.497290596689189
ATP6V1G2.5	31.2070942272962	-1.9215329267154	0.232018439084598	-8.28181128317468	1.21315738287205e-16	2.21038931346841e-15
ZFP57.7	74.5140679012779	1.41908483362905	0.490658964576669	2.89220198973316	0.00382551912459995	0.00806258738518627
TCF19.6	1808.67056162468	0.509377084783263	0.127419590658784	3.99763554528534	6.39783563360519e-05	0.00019148521382688
BRD2.4	12122.1375144254	-0.0127644100309627	0.0688567752801262	-0.185376238998036	0.85293394394971	0.895895299513139
AGER.5	168.022261431122	0.110487898815736	0.136328870834636	0.810451213593306	0.417680893631257	0.503082960268592
HLA-B.5	78949.6580899058	0.0286810745039041	0.159247350159793	0.180103935639272	0.857070972940342	0.898958374977556
OR2J2.7	0.495774439215181	0.15443079373933	0.817043670775101	0.189011676196974	0.850083665458695	0.893736723558908
C11orf94	6.84661528055565	-0.243211587025093	0.207294116369112	-1.17326816257547	0.240688285327288	0.315355113810217
HLA-DRA.6	49130.3043107219	-0.0375833191391593	0.21253305516849	-0.176835170930772	0.859637861977167	0.900282132538672
DXO.4	617.165994209609	0.0912552812623849	0.100605709768349	0.907058669657075	0.364375772636698	0.447691613859841
NRM.4	1526.43732204614	0.540160338526195	0.119989130311758	4.50174392566011	6.73981554333515e-06	2.42742487961509e-05
IFNA17	0.276108701118703	-0.481124404449678	1.41126923263857	-0.340916101139784	0.733166743208894	0.802215752945415
AIF1.2	1231.45645332865	0.00712613571619079	0.184050733707646	0.0387183227832727	0.969114964893645	0.977030402735418
NEU1.7	3221.82171777641	0.573667115442563	0.206526754082473	2.77768910856692	0.00547469721805758	0.0111212599309743
ZBTB12.3	301.392069434923	0.655656956411744	0.152184051994842	4.30831580456253	1.64502391159376e-05	5.54679308513707e-05
HNRNPUL2-BSCL2	0	NA	NA	NA	NA	NA
NOTCH4.4	1519.49934655268	0.663327851026362	0.135756617146028	4.88615483334302	1.0282434675353e-06	4.26848969785163e-06
APOC2	4.79142497238862	0.768026617365694	0.323614102018339	2.3732792006764	0.017630930902105	0.0317274968841903
ATP6V1G2.6	31.2070942272962	-1.9215329267154	0.232018439084598	-8.28181128317468	1.21315738287205e-16	2.21038931346841e-15
STK19.4	441.103331985645	-0.26253387407101	0.0765589020883764	-3.42917501308929	0.000605418997826389	0.001504143953413
SAPCD1.4	21.3770576560224	2.33484165856186	0.271164121388505	8.6104372754265	7.27824146645219e-18	1.59404685409867e-16
MAS1L.6	3.25569452648172	-1.51610795367742	0.45613379901083	-3.32382287163383	0.000887925728377495	0.00212994450727623
SHISA8	35.2772083533813	-0.593407965227141	0.340944978559871	-1.74048014355177	0.0817747437348458	0.123407623866707
C2.5	1477.60602975952	1.28268537809522	0.203529532637924	6.30220765247418	2.93435666649179e-10	2.09146369346681e-09
RNF39.5	611.06394140024	-0.67695100791782	0.243849397556803	-2.77610285159769	0.00550148018494109	0.011162923590767
TRIM10.5	164.666012620871	0.951912294768712	0.223155349595681	4.26569336784178	1.99282326180993e-05	6.59252485401848e-05
IER3.4	4517.79382133047	-0.298361214764547	0.209276249717387	-1.425681199694	0.153960385700106	0.213999223865135
C19orf81	21.5150059610244	1.78215517136639	0.418678580842919	4.25661892657228	2.07541659244727e-05	6.840321950165e-05
TUBB.7	34263.1286377655	0.531523584081805	0.080881964238227	6.57159589394087	4.97788108561877e-11	4.01123293216238e-10
